time,G_isyn_dend
142.6,0.068058896
142.7,0.102214775
142.8,0.049731233
142.9,0.116932927
143,0.096402256
143.1,0.064077989
143.2,0.131485578
143.3,0.113414439
143.4,0.085043735
143.5,0.087890645
143.6,0.113746862
143.7,0.082799281
143.8,0.115850094
143.9,0.110610847
144,0.089396845
144.1,0.092201933
144.2,0.074536698
144.3,0.105334396
144.4,0.144055238
144.5,0.13878435
144.6,0.11809811
144.7,0.093792895
144.8,0.100128289
144.9,0.069842657
145,0.107612724
145.1,0.070688052
145.2,0.110338512
145.3,0.091994943
145.4,0.091663525
145.5,0.103425112
145.6,0.104340987
145.7,0.110665192
145.8,0.111827167
145.9,0.08319737
146,0.095478894
146.1,0.107427419
146.2,0.092098849
146.3,0.087874653
146.4,0.112688465
146.5,0.090170596
146.6,0.100045959
146.7,0.071306965
146.8,0.10823558
146.9,0.095700784
147,0.09642376
147.1,0.074666908
147.2,0.091152588
147.3,0.122480456
147.4,0.098173729
147.5,0.117814631
147.6,0.088613244
147.7,0.092134962
147.8,0.090076087
147.9,0.087697888
148,0.106297743
148.1,0.096606336
148.2,0.096139944
148.3,0.091027172
148.4,0.112697548
148.5,0.103297234
148.6,0.111831938
148.7,0.069183464
148.8,0.10737357
148.9,0.102627466
149,0.073725213
149.1,0.077096082
149.2,0.111477629
149.3,0.0970261
149.4,0.105648379
149.5,0.099067681
149.6,0.103853454
149.7,0.078045376
149.8,0.095808194
149.9,0.09037544
150,0.136883253
150.1,0.101908378
150.2,0.114311567
150.3,0.099701592
150.4,0.113211774
150.5,0.120798625
150.6,0.121370196
150.7,0.082835307
150.8,0.085824421
150.9,0.086988391
151,0.116210048
151.1,0.117484421
151.2,0.10147024
151.3,0.097040277
151.4,0.119172114
151.5,0.147436087
151.6,0.096310539
151.7,0.065655477
151.8,0.085889864
151.9,0.112280733
152,0.115778956
152.1,0.072426609
152.2,0.043589485
152.3,0.085948299
152.4,0.102690191
152.5,0.10226365
152.6,0.11134434
152.7,0.127861256
152.8,0.083477615
152.9,0.128642013
153,0.077573484
153.1,0.082839758
153.2,0.100569306
153.3,0.114969752
153.4,0.11423256
153.5,0.11316692
153.6,0.106571653
153.7,0.07527794
153.8,0.11901733
153.9,0.082625513
154,0.111805706
154.1,0.122061849
154.2,0.082152951
154.3,0.089228381
154.4,0.060354642
154.5,0.09794991
154.6,0.149697722
154.7,0.096678292
154.8,0.117195582
154.9,0.077193029
155,0.108471583
155.1,0.11110733
155.2,0.105193023
155.3,0.084472983
155.4,0.112279632
155.5,0.127951811
155.6,0.101542663
155.7,0.099079734
155.8,0.080410588
155.9,0.112576648
156,0.094105974
156.1,0.095700088
156.2,0.096367901
156.3,0.089459513
156.4,0.105195562
156.5,0.063399999
156.6,0.073358659
156.7,0.122927516
156.8,0.078691187
156.9,0.093629851
157,0.103793362
157.1,0.095714001
157.2,0.106020878
157.3,0.12622672
157.4,0.113328875
157.5,0.090539751
157.6,0.089305327
157.7,0.106046629
157.8,0.11948795
157.9,0.068083644
158,0.078388461
158.1,0.063101325
158.2,0.098620726
158.3,0.084527908
158.4,0.098950539
158.5,0.082859751
158.6,0.087308989
158.7,0.086773435
158.8,0.129638647
158.9,0.103141835
159,0.072597021
159.1,0.103939551
159.2,0.126371105
159.3,0.088471436
159.4,0.126496162
159.5,0.099120157
159.6,0.069225211
159.7,0.087140645
159.8,0.096342283
159.9,0.091507143
160,0.095240893
160.1,0.1227482
160.2,0.13143491
160.3,0.098472077
160.4,0.116042868
160.5,0.079501935
160.6,0.104039242
160.7,0.089206456
160.8,0.078002761
160.9,0.081328269
161,0.133334182
161.1,0.120801808
161.2,0.110946778
161.3,0.105485959
161.4,0.073546782
161.5,0.091719743
161.6,0.105228687
161.7,0.118689422
161.8,0.095370111
161.9,0.120193383
162,0.090453904
162.1,0.108441114
162.2,0.088218489
162.3,0.131033355
162.4,0.120524707
162.5,0.101848028
162.6,0.085595269
162.7,0.097858908
162.8,0.110718892
162.9,0.078558262
163,0.090527637
163.1,0.120824944
163.2,0.133242027
163.3,0.06979017
163.4,0.105424243
163.5,0.079781814
163.6,0.095403608
163.7,0.099031047
163.8,0.089310063
163.9,0.078150982
164,0.081317883
164.1,0.112195134
164.2,0.125100199
164.3,0.101406815
164.4,0.126631851
164.5,0.108675886
164.6,0.112719871
164.7,0.107232534
164.8,0.105858004
164.9,0.11951304
165,0.103020421
165.1,0.061951339
165.2,0.110511793
165.3,0.098690461
165.4,0.076235755
165.5,0.103543246
165.6,0.118244658
165.7,0.066146896
165.8,0.092503274
165.9,0.077721511
166,0.097962839
166.1,0.073922855
166.2,0.129838705
166.3,0.118803877
166.4,0.083536912
166.5,0.075558658
166.6,0.074702279
166.7,0.09874279
166.8,0.086053019
166.9,0.087525427
167,0.097625213
167.1,0.079105219
167.2,0.10459703
167.3,0.11519016
167.4,0.101414555
167.5,0.078228126
167.6,0.078007796
167.7,0.10915392
167.8,0.098582044
167.9,0.106958766
168,0.075407043
168.1,0.101173025
168.2,0.109046685
168.3,0.104242127
168.4,0.113297018
168.5,0.072836738
168.6,0.101978164
168.7,0.079133375
168.8,0.099958129
168.9,0.103107337
169,0.098635234
169.1,0.081170484
169.2,0.078909826
169.3,0.114302827
169.4,0.128418402
169.5,0.091534811
169.6,0.087760342
169.7,0.07096291
169.8,0.083659188
169.9,0.10350345
170,0.096005351
170.1,0.126049314
170.2,0.088897982
170.3,0.092108786
170.4,0.084146167
170.5,0.127676539
170.6,0.086304439
170.7,0.09773688
170.8,0.08927804
170.9,0.06150625
171,0.115924448
171.1,0.130721916
171.2,0.076181422
171.3,0.096047336
171.4,0.092504936
171.5,0.098932641
171.6,0.093955708
171.7,0.074766166
171.8,0.104563284
171.9,0.114189871
172,0.098569235
172.1,0.073998364
172.2,0.118428206
172.3,0.113966729
172.4,0.092739667
172.5,0.08348002
172.6,0.111449704
172.7,0.105993422
172.8,0.102086257
172.9,0.086095612
173,0.113374074
173.1,0.099405626
173.2,0.125247032
173.3,0.102248907
173.4,0.067939113
173.5,0.116205985
173.6,0.079887097
173.7,0.035938874
173.8,0.070869099
173.9,0.104008416
174,0.106273841
174.1,0.113869348
174.2,0.108342584
174.3,0.086194665
174.4,0.111862055
174.5,0.103852789
174.6,0.112697275
174.7,0.064385641
174.8,0.086740697
174.9,0.084017695
175,0.139444956
175.1,0.07576191
175.2,0.077981178
175.3,0.101337161
175.4,0.09382212
175.5,0.110867837
175.6,0.062178359
175.7,0.107649199
175.8,0.094616196
175.9,0.079739495
176,0.085637488
176.1,0.076464877
176.2,0.094363547
176.3,0.085105666
176.4,0.125015433
176.5,0.104136532
176.6,0.082273124
176.7,0.121753235
176.8,0.071002578
176.9,0.088016926
177,0.099302766
177.1,0.090710364
177.2,0.098401015
177.3,0.127355696
177.4,0.12954066
177.5,0.096436968
177.6,0.10151735
177.7,0.129943535
177.8,0.121222096
177.9,0.074357903
178,0.118945476
178.1,0.099297541
178.2,0.074905099
178.3,0.090818993
178.4,0.105000525
178.5,0.143610014
178.6,0.132109005
178.7,0.125367393
178.8,0.082478163
178.9,0.087144943
179,0.109050785
179.1,0.09756029
179.2,0.090171553
179.3,0.096497022
179.4,0.115532915
179.5,0.108765385
179.6,0.090770978
179.7,0.082042958
179.8,0.113340001
179.9,0.127485953
180,0.123167348
180.1,0.099517239
180.2,0.056439804
180.3,0.12007633
180.4,0.117492637
180.5,0.118763994
180.6,0.108677319
180.7,0.090030124
180.8,0.108259355
180.9,0.113673482
181,0.109014224
181.1,0.092466509
181.2,0.052941713
181.3,0.081844318
181.4,0.088737274
181.5,0.064418804
181.6,0.062046126
181.7,0.051886926
181.8,0.105607353
181.9,0.124203761
182,0.125822018
182.1,0.093034561
182.2,0.127012329
182.3,0.091530103
182.4,0.096647354
182.5,0.111620901
182.6,0.088264429
182.7,0.07953106
182.8,0.098386411
182.9,0.058986258
183,0.096201521
183.1,0.124417549
183.2,0.112035459
183.3,0.108462579
183.4,0.107745555
183.5,0.111912893
183.6,0.116171118
183.7,0.096465339
183.8,0.082657272
183.9,0.077276731
184,0.106304647
184.1,0.109158826
184.2,0.104588355
184.3,0.089748549
184.4,0.120132904
184.5,0.121809021
184.6,0.061670199
184.7,0.137363882
184.8,0.08117702
184.9,0.061647652
185,0.091590968
185.1,0.125261714
185.2,0.080372306
185.3,0.085258541
185.4,0.081974753
185.5,0.112078761
185.6,0.077545776
185.7,0.114156905
185.8,0.116133758
185.9,0.099588681
186,0.125448872
186.1,0.093685584
186.2,0.117209944
186.3,0.090124684
186.4,0.114678097
186.5,0.108556056
186.6,0.101232325
186.7,0.10280004
186.8,0.067109546
186.9,0.080031101
187,0.081253985
187.1,0.084988145
187.2,0.078638714
187.3,0.077537409
187.4,0.106809433
187.5,0.103536222
187.6,0.080236143
187.7,0.100171458
187.8,0.0877188
187.9,0.12675594
188,0.128605725
188.1,0.083630283
188.2,0.067630545
188.3,0.08419785
188.4,0.10085651
188.5,0.078147301
188.6,0.132425336
188.7,0.106032978
188.8,0.098720629
188.9,0.105905045
189,0.104134134
189.1,0.104325031
189.2,0.107025965
189.3,0.107796348
189.4,0.086833105
189.5,0.078863502
189.6,0.06495459
189.7,0.134011105
189.8,0.100775188
189.9,0.104570827
190,0.096161341
190.1,0.115483758
190.2,0.082370879
190.3,0.115334051
190.4,0.096665634
190.5,0.131154793
190.6,0.082565069
190.7,0.085269225
190.8,0.115311054
190.9,0.101911164
191,0.096145233
191.1,0.117150931
191.2,0.095097001
191.3,0.102071773
191.4,0.06754764
191.5,0.124281823
191.6,0.117022808
191.7,0.0939278
191.8,0.078296743
191.9,0.130111585
192,0.096718772
192.1,0.087359041
192.2,0.071298283
192.3,0.100321247
192.4,0.0916891
192.5,0.109847962
192.6,0.078383543
192.7,0.110671828
192.8,0.101605141
192.9,0.088520401
193,0.125995221
193.1,0.084556486
193.2,0.059932849
193.3,0.110691813
193.4,0.081889838
193.5,0.082231966
193.6,0.120782747
193.7,0.088012059
193.8,0.106084172
193.9,0.103778989
194,0.085408151
194.1,0.090933479
194.2,0.134824721
194.3,0.146316736
194.4,0.099750323
194.5,0.125959323
194.6,0.085769697
194.7,0.06518208
194.8,0.094794274
194.9,0.129609687
195,0.106293484
195.1,0.099907435
195.2,0.078196277
195.3,0.107387891
195.4,0.081583454
195.5,0.07825653
195.6,0.099505445
195.7,0.089259859
195.8,0.117441592
195.9,0.107865295
196,0.088861976
196.1,0.073654352
196.2,0.100756356
196.3,0.118353174
196.4,0.094165597
196.5,0.099295973
196.6,0.089446144
196.7,0.09782348
196.8,0.08179259
196.9,0.124736301
197,0.083749122
197.1,0.075462623
197.2,0.098575019
197.3,0.05864268
197.4,0.124841175
197.5,0.079287258
197.6,0.095244768
197.7,0.047954236
197.8,0.100584565
197.9,0.096118043
198,0.104186994
198.1,0.087399396
198.2,0.096055001
198.3,0.06978774
198.4,0.115873222
198.5,0.124045021
198.6,0.073943839
198.7,0.122469398
198.8,0.094445476
198.9,0.117042723
199,0.105154361
199.1,0.112277332
199.2,0.082690636
199.3,0.09274922
199.4,0.06931918
199.5,0.100833399
199.6,0.07267805
199.7,0.118341791
199.8,0.089300552
199.9,0.078538521
200,0.084638448
200.1,0.093755634
200.2,0.092481053
200.3,0.082560775
200.4,0.080303952
200.5,0.111024969
200.6,0.105670523
200.7,0.091938932
200.8,0.075060955
200.9,0.06396975
201,0.100944093
201.1,0.099714956
201.2,0.098118334
201.3,0.060255231
201.4,0.079245825
201.5,0.094780095
201.6,0.081010919
201.7,0.115287792
201.8,0.058282944
201.9,0.122913551
202,0.109751236
202.1,0.113309865
202.2,0.097836361
202.3,0.129926874
202.4,0.093995213
202.5,0.074323153
202.6,0.084183325
202.7,0.108921533
202.8,0.108933742
202.9,0.094125098
203,0.072072124
203.1,0.08348488
203.2,0.109961626
203.3,0.10968829
203.4,0.087911054
203.5,0.063256198
203.6,0.11418693
203.7,0.07374611
203.8,0.118017086
203.9,0.094133765
204,0.116128982
204.1,0.097905203
204.2,0.138683935
204.3,0.08318337
204.4,0.088574824
204.5,0.12994953
204.6,0.091412329
204.7,0.093918716
204.8,0.127213352
204.9,0.103348084
205,0.093879935
205.1,0.111345711
205.2,0.102189052
205.3,0.108194105
205.4,0.10394237
205.5,0.095933389
205.6,0.122038608
205.7,0.099045061
205.8,0.093782463
205.9,0.11522755
206,0.102960047
206.1,0.09609521
206.2,0.104993312
206.3,0.103052296
206.4,0.11057077
206.5,0.090473284
206.6,0.121182749
206.7,0.085860696
206.8,0.120992286
206.9,0.098676233
207,0.114341284
207.1,0.107908097
207.2,0.089235717
207.3,0.092244284
207.4,0.089756087
207.5,0.072509282
207.6,0.067357792
207.7,0.120474497
207.8,0.115103278
207.9,0.119318655
208,0.138887728
208.1,0.123415856
208.2,0.09222249
208.3,0.097276007
208.4,0.097593181
208.5,0.098188094
208.6,0.1034573
208.7,0.085788251
208.8,0.112608219
208.9,0.130562898
209,0.071140914
209.1,0.086784595
209.2,0.103256871
209.3,0.070669208
209.4,0.124654345
209.5,0.120851767
209.6,0.070504663
209.7,0.088115675
209.8,0.08807602
209.9,0.104968499
210,0.099525513
210.1,0.126969269
210.2,0.102850391
210.3,0.073431056
210.4,0.111194009
210.5,0.10750282
210.6,0.090183361
210.7,0.127133941
210.8,0.118698556
210.9,0.080761288
211,0.077731502
211.1,0.071513251
211.2,0.127702309
211.3,0.093500469
211.4,0.106455864
211.5,0.12918415
211.6,0.088779036
211.7,0.108501348
211.8,0.116930989
211.9,0.111355348
212,0.123356887
212.1,0.127425785
212.2,0.063884069
212.3,0.041555773
212.4,0.133225986
212.5,0.100945602
212.6,0.108875665
212.7,0.114432537
212.8,0.114937778
212.9,0.108967227
213,0.087500238
213.1,0.110320844
213.2,0.113187266
213.3,0.123270308
213.4,0.119562292
213.5,0.119168773
213.6,0.120610157
213.7,0.078138299
213.8,0.089264377
213.9,0.068848854
214,0.126195879
214.1,0.124789599
214.2,0.123073071
214.3,0.072371007
214.4,0.12153578
214.5,0.071689548
214.6,0.09319027
214.7,0.093427549
214.8,0.094949737
214.9,0.138107896
215,0.114120072
215.1,0.082065554
215.2,0.113688397
215.3,0.090910739
215.4,0.073003277
215.5,0.100089928
215.6,0.109119894
215.7,0.112141278
215.8,0.082550235
215.9,0.090791619
216,0.093320611
216.1,0.112338424
216.2,0.151758539
216.3,0.130389534
216.4,0.096155844
216.5,0.101029583
216.6,0.071608074
216.7,0.041660906
216.8,0.118634007
216.9,0.093038549
217,0.105670395
217.1,0.079012826
217.2,0.095755898
217.3,0.060336355
217.4,0.068002377
217.5,0.076405654
217.6,0.078450484
217.7,0.1268404
217.8,0.083322077
217.9,0.094028049
218,0.072534723
218.1,0.087530216
218.2,0.106216402
218.3,0.087092482
218.4,0.111071203
218.5,0.105936608
218.6,0.058439047
218.7,0.108513394
218.8,0.108982601
218.9,0.123532502
219,0.106786139
219.1,0.093986036
219.2,0.071804414
219.3,0.090135392
219.4,0.104929546
219.5,0.087367171
219.6,0.06900446
219.7,0.125448046
219.8,0.084520676
219.9,0.090372654
220,0.090067098
220.1,0.112004771
220.2,0.113943827
220.3,0.097111149
220.4,0.092537582
220.5,0.072575512
220.6,0.129086123
220.7,0.125377279
220.8,0.127608807
220.9,0.069362732
221,0.085719997
221.1,0.106679407
221.2,0.102516786
221.3,0.086838511
221.4,0.110511618
221.5,0.089757978
221.6,0.090067708
221.7,0.06673885
221.8,0.070836655
221.9,0.106583885
222,0.096338053
222.1,0.093964714
222.2,0.083898558
222.3,0.082729712
222.4,0.085282957
222.5,0.099233722
222.6,0.148744231
222.7,0.102474721
222.8,0.090420732
222.9,0.095216554
223,0.103324669
223.1,0.103923919
223.2,0.089098669
223.3,0.108407957
223.4,0.097012939
223.5,0.086650808
223.6,0.092537064
223.7,0.090276346
223.8,0.071571715
223.9,0.097959482
224,0.089962204
224.1,0.105898914
224.2,0.112471577
224.3,0.095824597
224.4,0.106439044
224.5,0.102287482
224.6,0.113317772
224.7,0.106180014
224.8,0.089549148
224.9,0.086925035
225,0.109027273
225.1,0.048140492
225.2,0.09895575
225.3,0.084230536
225.4,0.0985298
225.5,0.089053163
225.6,0.098370198
225.7,0.083968863
225.8,0.109610911
225.9,0.122085284
226,0.103007745
226.1,0.122313868
226.2,0.085310854
226.3,0.077375409
226.4,0.088748091
226.5,0.081067909
226.6,0.10200065
226.7,0.102853976
226.8,0.103924586
226.9,0.112526338
227,0.084097327
227.1,0.08689933
227.2,0.077163134
227.3,0.084488132
227.4,0.080390054
227.5,0.123667699
227.6,0.078410125
227.7,0.104589684
227.8,0.095098692
227.9,0.085171668
228,0.07564806
228.1,0.103771203
228.2,0.107002345
228.3,0.118764927
228.4,0.089988325
228.5,0.131245927
228.6,0.086706045
228.7,0.130958297
228.8,0.106991319
228.9,0.102759372
229,0.110748643
229.1,0.116453754
229.2,0.092894891
229.3,0.115187494
229.4,0.119034784
229.5,0.144702585
229.6,0.129090862
229.7,0.076414743
229.8,0.120819677
229.9,0.128413401
230,0.115144946
230.1,0.086584136
230.2,0.07175493
230.3,0.084226707
230.4,0.100586189
230.5,0.100176929
230.6,0.110298465
230.7,0.081448948
230.8,0.086861273
230.9,0.087331722
231,0.11391137
231.1,0.072963314
231.2,0.126196165
231.3,0.122887864
231.4,0.093131301
231.5,0.091168098
231.6,0.107880221
231.7,0.097877398
231.8,0.120044317
231.9,0.088247437
232,0.093244869
232.1,0.063202209
232.2,0.089684013
232.3,0.077438856
232.4,0.119611272
232.5,0.08823093
232.6,0.102426353
232.7,0.101551247
232.8,0.094193321
232.9,0.095100448
233,0.083544561
233.1,0.084441534
233.2,0.102445761
233.3,0.109146611
233.4,0.099539574
233.5,0.089809867
233.6,0.095454412
233.7,0.094447787
233.8,0.104070775
233.9,0.06161227
234,0.073222606
234.1,0.109708034
234.2,0.088616944
234.3,0.110076045
234.4,0.092554169
234.5,0.105615545
234.6,0.093682132
234.7,0.085414693
234.8,0.113176823
234.9,0.1217389
235,0.075701883
235.1,0.091835997
235.2,0.098799483
235.3,0.142239048
235.4,0.079010819
235.5,0.108251026
235.6,0.097189982
235.7,0.091362807
235.8,0.127526822
235.9,0.105850067
236,0.102928253
236.1,0.103612492
236.2,0.069909512
236.3,0.110523794
236.4,0.10416854
236.5,0.097668249
236.6,0.068901874
236.7,0.09197501
236.8,0.121984023
236.9,0.10173665
237,0.094966282
237.1,0.072226563
237.2,0.085317678
237.3,0.100336788
237.4,0.093347654
237.5,0.131779904
237.6,0.09853564
237.7,0.111676227
237.8,0.09708492
237.9,0.107619222
238,0.077265007
238.1,0.113704834
238.2,0.096125239
238.3,0.137590036
238.4,0.076298334
238.5,0.066739888
238.6,0.084747982
238.7,0.082954622
238.8,0.121376145
238.9,0.101652752
239,0.109100464
239.1,0.126151425
239.2,0.053771489
239.3,0.073396683
239.4,0.127307368
239.5,0.085107121
239.6,0.098500097
239.7,0.083602156
239.8,0.092604845
239.9,0.105211889
240,0.100907403
240.1,0.121131516
240.2,0.126376965
240.3,0.116801227
240.4,0.11029129
240.5,0.113981532
240.6,0.091586546
240.7,0.101006522
240.8,0.087783456
240.9,0.106359036
241,0.087167723
241.1,0.095574705
241.2,0.138755369
241.3,0.09656746
241.4,0.115142313
241.5,0.100986343
241.6,0.109667853
241.7,0.060731133
241.8,0.0888854
241.9,0.117708415
242,0.102249607
242.1,0.114495917
242.2,0.063707744
242.3,0.086801967
242.4,0.092791944
242.5,0.122683891
242.6,0.114450072
242.7,0.088404357
242.8,0.0785547
242.9,0.106744434
243,0.086210869
243.1,0.0666011
243.2,0.089428741
243.3,0.099323647
243.4,0.102856642
243.5,0.135828568
243.6,0.061215669
243.7,0.098560209
243.8,0.097187854
243.9,0.037113471
244,0.118561957
244.1,0.057542927
244.2,0.09091539
244.3,0.112490138
244.4,0.083977408
244.5,0.085971071
244.6,0.091733339
244.7,0.11875616
244.8,0.064438558
244.9,0.115715079
245,0.093998619
245.1,0.089334169
245.2,0.107638302
245.3,0.098859641
245.4,0.064968734
245.5,0.105213102
245.6,0.089093127
245.7,0.09374493
245.8,0.126433759
245.9,0.103024346
246,0.117859371
246.1,0.096174285
246.2,0.113248378
246.3,0.104344335
246.4,0.098929378
246.5,0.10402708
